RowNum,TimeStamp,AmpHoursDCBus,BackEMFMotorImag,BackEMFMotorReal,CarGear,CurrentBattery,CurrentBus,CurrentMotorImag,CurrentMotorReal,CurrentPhaseA,CurrentPhaseB,CurrentRequested,EnableRegen,FanDrivePercent,FanDriveRPM,Odometer,PotAccel,PotRegen,TempAirInlet,TempAirOutlet,TempAvg,TempCapacitor,TemperatureCell01,TemperatureCell02,TemperatureCell03,TemperatureCell04,TempHeatsink,TempMax,TempMin,TempMotor,TempProcessor,VelocityMotor,VelocityVehicle,VoltageAvg,VoltageBattery,VoltageBus,VoltageCell01,VoltageCell02,VoltageCell03,VoltageCell04,VoltageCell05,VoltageCell06,VoltageCell07,VoltageCell08,VoltageCell09,VoltageCell10,VoltageCell11,VoltageCell12,VoltageCell13,VoltageCell14,VoltageCell15,VoltageCell16,VoltageCell17,VoltageCell18,VoltageCell19,VoltageCell20,VoltageCell21,VoltageCell22,VoltageCell23,VoltageCell24,VoltageCell25,VoltageCell26,VoltageCell27,VoltageCell28,VoltageCell29,VoltageCell30,VoltageCell31,VoltageCell32,VoltageFifteenVSupply,VoltageMax,VoltageMin,VoltageMotorImag,VoltageMotorReal,VoltageOnePtSixtyFiveVRef,VoltageOnePtTwoVSupply,VoltageTwoPtFiveVSupply
11,2015-05-06 20:26:09.193000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001C4C3C3E3,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2015-05-06 20:26:14.207000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00019ED88951,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2015-05-06 20:26:19.210000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00010AC65B59,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2015-05-06 20:26:24.227000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001C1782BBB,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2015-05-06 20:26:29.233000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001B8B2CF71,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2015-05-06 20:26:34.237000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C000126B49758,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2015-05-06 20:26:39.250000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001C54EECD0,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2015-05-06 20:26:44.260000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,05040001632E0000,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2015-05-06 20:26:49.263000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C000126B49758,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2015-05-06 20:26:54.277000000,,,,0000000000000008,,,,,,,.00062358807229,,,,,1D1C0001277662D3,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2015-05-06 20:26:59.280000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C000174D14517,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2015-05-06 20:27:04.287000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001050505D5,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2015-05-06 20:27:09.300000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00016F659FD3,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2015-05-06 20:27:14.317000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,030200016A000000,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2015-05-06 20:27:19.320000000,,,,0000000000000008,,,,,,,.00068102381579,,,,,1D1C000192919141,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2015-05-06 20:27:24.323000000,,,,0000000000000008,,,,,,,.00132712346154,,,,,1D1C000109ED2584,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2015-05-06 20:27:29.330000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001A3BEB3C1,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2015-05-06 20:27:34.340000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00011D5213EC,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2015-05-06 20:27:39.357000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,020100010C000000,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2015-05-06 20:27:44.360000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2015-05-06 20:27:49.353000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2015-05-06 20:27:54.360000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2015-05-06 20:27:59.373000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2015-05-06 20:28:04.377000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2015-05-06 20:28:09.383000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2015-05-06 20:28:14.390000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2015-05-06 20:28:19.400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2015-05-06 20:28:24.400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2015-05-06 20:28:29.417000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2015-05-06 20:28:34.423000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2015-05-06 20:28:39.430000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2015-05-06 20:28:44.440000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2015-05-06 20:28:49.447000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2015-05-06 20:28:54.463000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1C1C0001ABAAAA0A,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2015-05-06 20:28:59.460000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001ECC44E50,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2015-05-06 20:29:04.477000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001E9A28B4E,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2015-05-06 20:29:09.483000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00015D74D185,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2015-05-06 20:29:14.490000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001499224F5,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2015-05-06 20:29:19.500000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,0302000170000000,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2015-05-06 20:29:24.507000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001ABAAAA92,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2015-05-06 20:29:29.513000000,,,,0000000000000008,,,,,,,.00061182228916,,,,,1D1C00018A9DD891,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2015-05-06 20:29:34.523000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001C7711C67,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2015-05-06 20:29:39.530000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001D9899D90,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2015-05-06 20:29:44.537000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001659F438A,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2015-05-06 20:29:49.543000000,,,,0000000000000008,,,,,,,.00091396230769,,,,,1D1C00010A0A0A9A,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2015-05-06 20:29:54.553000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00018C2EBAD8,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2015-05-06 20:29:59.543000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001C1782BBB,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2015-05-06 20:30:04.560000000,,,,0000000000000008,,,,,,,.00090239316456,,,,,1D1C0001ECC44E50,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2015-05-06 20:30:09.570000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1C1C0001790DE5ED,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2015-05-06 20:30:14.577000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2015-05-06 20:30:19.573000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2015-05-06 20:30:24.590000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2015-05-06 20:30:29.600000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00019535657D,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2015-05-06 20:30:34.613000000,,,,0000000000000008,,,,,,,.00065104172840,,,,,1D1C00012FA1BDCC,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2015-05-06 20:30:39.623000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00011D5213EC,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2015-05-06 20:30:44.630000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00015CD9E740,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2015-05-06 20:30:49.640000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001138CB7A2,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2015-05-06 20:30:54.627000000,,,,0000000000000008,,,,,,,.00092516447368,,,,,1D1C0001ED25B4AF,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2015-05-06 20:30:59.643000000,,,,0000000000000008,,,,,,,.00077624205128,,,,,1D1C0001138CB7A2,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2015-05-06 20:31:04.657000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001682FA175,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2015-05-06 20:31:09.663000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00014B4B4B8B,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2015-05-06 20:31:14.680000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,0000000000000001,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2015-05-06 20:31:19.683000000,,,,0000000000000008,,,,,,,.00073837658537,,,,,1D1C0001682FA175,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2015-05-06 20:31:24.690000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001C9C8C8A8,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2015-05-06 20:31:29.710000000,,,,0000000000000008,14.18750000000000,,,,,,.00000000000000,,,,,1D1C00013A8BE98C,0000000000000000,,,,,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,,.00000000000000,-400.00000000000000,,,,,,104174.22916666666667,,3754.00000000000000,3758.00000000000000,3765.00000000000000,3779.42857142857143,3805.00000000000000,3881.80000000000000,3939.00000000000000,4024.00000000000000,3782.00000000000000,3785.83333333333333,3790.00000000000000,3804.00000000000000,3822.00000000000000,3883.00000000000000,3941.00000000000000,4014.00000000000000,3779.00000000000000,3781.40000000000000,3786.00000000000000,3798.00000000000000,3821.00000000000000,3863.00000000000000,3941.40000000000000,4027.00000000000000,3781.66666666666667,3785.00000000000000,3790.00000000000000,3800.00000000000000,3823.00000000000000,3879.00000000000000,3954.00000000000000,4014.00000000000000,,4027.00000000000000,.00000000000000,,,,,
76,2015-05-06 20:31:34.717000000,,,,0000000000000008,13.42307692307692,,,,,,.00000000000000,,,,,1D1C00015D74D155,0000000000000000,,,,,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,,.00000000000000,-400.00000000000000,,,,,,69515.46153846153846,,3754.00000000000000,3758.00000000000000,3765.00000000000000,3779.33333333333333,3805.00000000000000,3882.00000000000000,3939.00000000000000,4024.00000000000000,3782.00000000000000,3785.83333333333333,3790.00000000000000,3804.00000000000000,3822.00000000000000,3883.00000000000000,3941.00000000000000,4014.33333333333333,3779.00000000000000,3781.12500000000000,3786.00000000000000,3798.00000000000000,3821.00000000000000,3863.00000000000000,3941.57142857142857,4027.00000000000000,3781.85714285714286,3785.00000000000000,3789.57142857142857,3800.00000000000000,3823.00000000000000,3879.00000000000000,3954.00000000000000,4014.00000000000000,,4027.00000000000000,.00000000000000,,,,,
77,2015-05-06 20:31:39.723000000,,,,0000000000000008,1.26315789473684,,,,,,.00000000000000,,,,,1D1C00018EE338BE,0000000000000000,,,,,,,,,,.00000000000000,-400.00000000000000,,,,,,40813.63157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027.00000000000000,.00000000000000,,,,,
78,2015-05-06 20:31:44.720000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2015-05-06 20:31:49.730000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2015-05-06 20:31:54.737000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2015-05-06 20:33:09.430000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2015-05-06 20:33:14.440000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2015-05-06 20:33:19.460000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,0000000000000001,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2015-05-06 20:33:24.470000000,,,,0000000000000008,,,,,,,.00079792304878,,,,,1D1C0001682FA175,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2015-05-06 20:33:29.477000000,,,,0000000000000008,,,,,,,.00169112036585,,,,,1D1C00016EDBB689,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2015-05-06 20:33:34.470000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001DBB66DBF,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2015-05-06 20:33:39.490000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00013F82FBF8,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2015-05-06 20:33:44.500000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C00015D74D185,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2015-05-06 20:33:49.507000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,020100010C000000,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2015-05-06 20:33:54.503000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,0403000165040000,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2015-05-06 20:33:59.490000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001254992A4,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2015-05-06 20:34:04.513000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001682FA175,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2015-05-06 20:34:09.520000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001254992A4,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2015-05-06 20:34:14.547000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001254992A4,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2015-05-06 20:34:19.537000000,,,,0000000000000008,,,,,,,.00092892536585,,,,,1D1C0001277662D3,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2015-05-06 20:34:24.543000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001ABAAAA92,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2015-05-06 20:34:29.553000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,020100010C000000,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2015-05-06 20:34:34.573000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001A1BD841E,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2015-05-06 20:34:39.567000000,,,,0000000000000008,,,,,,,.00074749234568,,,,,1D1C000126B49758,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2015-05-06 20:34:44.590000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,1D1C0001682FA175,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2015-05-06 20:34:49.583000000,,,,0000000000000008,,,,,,,.00077160493827,,,,,1D1C0001682FA175,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2015-05-06 20:34:54.667000000,,,,0000000000000008,,,,,,,.00000000000000,,,,,0000000000000001,0000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
